273|Healthy apricot cake|https://www.edamam.com/web-img/bd1/bd1b0f8afd18301b35c152e21717054e.jpg|http://honestcooking.com/sugar-free-gluten-free-apricot-cake/|http://www.edamam.com/recipe/healthy-apricot-cake-ad34069f680cfe548290af8dab7f84c7/healthy+cake|"{""4 eggs"",""1 tsp baking powder"",""2 oz (60 ml) honey"",""6.7 oz (190 g) almonds"",""Some warm milk plus rum (optionally)"",""17.6 oz (500 g) greek yogurt"",""0.3 oz (10 g ) powdered gelatin"",""1 lemon"",""1 tbsp vanilla extract"",""3.3 oz (100 ml) honey"",""10 oz (300 ml) whipping cream"",""10 apricots (fresh or canned)"",""1 tbsp rum"",""1 tsp vanilla extract"",""2 oz (60 ml) honey""}"|6|589|48|20|5|38|504|331|162|2|14
274|Buttermilk Cornbread|https://www.edamam.com/web-img/454/454a7155dbbef064af8d12845ea3e2ad.jpg|https://www.tastingtable.com/entry_detail/chefs_recipes/12152/Just_in_time_for_chili_season.htm|http://www.edamam.com/recipe/buttermilk-cornbread-20b921c2daf72d7ba486e50f70ffab01/healthy+cake|"{""3 large eggs"",""½ cup granulated sugar"",""1 cup buttermilk"",""1 cup sour cream"",""1/3 cup honey"",""1½ cups all-purpose flour"",""1½ cups yellow cornmeal"",""1 tablespoon baking powder"",""¾ teaspoon baking soda"",""1½ tablespoons kosher salt"",""Pinch cayenne pepper"",""1½ sticks (12 tablespoons) unsalted butter, melted, plus 2 tablespoons for the skillet""}"|16|280|34|4|1|14|97|165|215|2|8
275|Healthy-ish Chocolate Snack Cake|https://www.edamam.com/web-img/b33/b33f6d4b92d0340ae8cf38ab791b8174.jpg|https://food52.com/recipes/12262-healthy-ish-chocolate-snack-cake|http://www.edamam.com/recipe/healthy-ish-chocolate-snack-cake-eda3c343ba041ea409e64f4f155eda0a/healthy+cake|"{""Butter and cocoa for pan"",""2 cups fortified skim milk (over the moon or skim plus)"",""1 teaspoon apple cider vinegar"",""1 cup light brown sugar, packed"",""3/4 cup granulated sugar"",""1 ¾ cups white whole wheat flour"",""Generous 3/4 cup dutch process cocoa powder"",""½ teaspoon kosher salt"",""1 teaspoon baking powder"",""2 teaspoons baking soda"",""1 teaspoon instant espresso powder"",""1 tablespoon wheat germ"",""1/3 cup vegetable oil"",""3 eggs"",""1 teaspoon vanilla extract"",""Powdered sugar for dusting""}"|10|340|60|8|5|10|312|250|340|2|2
276|Salmon Cakes with Olives, Lemon & Dill|https://www.edamam.com/web-img/4e6/4e68bdea81005469aaa7ffe687eff6bf.JPG|http://www.eatingwell.com/recipe/250824/salmon-cakes-with-olives-lemon-dill/|http://www.edamam.com/recipe/salmon-cakes-with-olives-lemon-dill-d27fc3667bf0fc68695f0bfa3bcd58e8/healthy+cake|"{""4 scallions, quartered"",""1/2 cup pitted kalamata olives"",""3 tablespoons coarsely chopped fresh dill or thyme"",""Zest of 2 lemons"",""1/2 teaspoon salt"",""1/2 teaspoon freshly ground pepper"",""2 1/2 pounds wild salmon (see tip), skinned and cut into 2-inch chunks"",""4 teaspoons extra-virgin olive oil, divided""}"|8|243|3|31|1|12|652|378|268|1|2
277|Flaxseed Waffles with Berries and Honey Cream|https://www.edamam.com/web-img/dae/daefb72c4684fb001bedbed9c4b5f5dd.jpg|http://www.bonappetit.com/recipe/flaxseed-waffles-with-berries-and-honey-cream|http://www.edamam.com/recipe/flaxseed-waffles-with-berries-and-honey-cream-ad6d7eabe1702e78f4281ef82e9fc0c3/healthy+cake|"{""1 cup all purpose flour"",""1/2 cup whole wheat flour"",""1/4 cup whole unprocessed flaxseeds"",""2 tablespoons malted milk powder"",""1 tablespoon baking powder"",""1/2 teaspoon coarse kosher salt"",""2 cups whole milk"",""1/3 cup melted butter"",""2 large eggs"",""1 cup chilled heavy whipping cream"",""2 tablespoons honey"",""Nonstick vegetable oil spray (for waffles) or melted butter (for pancakes)"",""Maple syrup (preferably grade b)"",""2 1-pound packages frozen mixed berries, thawed, drained""}"|16|287|23|5|3|21|172|172|163|1|11
278|Healthy Zucchini Bread|https://www.edamam.com/web-img/8e6/8e684de4120ddc0710eac94c6ae453d7.jpg|http://www.kitchendaily.com/recipe/healthy-zucchini-bread|http://www.edamam.com/recipe/healthy-zucchini-bread-9cbd00f93081109b7302cd126b644c4a/healthy+cake|"{""2 cup zucchini, shredded"",""¼ cup canola oil"",""½ cup vanilla soy milk"",""3 whole large eggs, lightly beaten"",""2 tsp vanilla extract"",""⅓ cup sugar"",""1 cup plain low-fat yogurt"",""1 tsp cinnamon"",""½ cup chopped walnut"",""3 cup whole wheat pastry flour"",""2 tsp baking soda"",""1 tsp kosher salt""}"|10|283|38|8|6|12|328|219|310|2|2
279|Tortilla Soup|https://www.edamam.com/web-img/74b/74b3b6a81884a750891584948e3203d5.jpg|http://www.realsimple.com/food-recipes/browse-all-recipes/tortilla-soup|http://www.edamam.com/recipe/tortilla-soup-d90b96b45a6361ad1d712e9d66591b88/soup|"{""2 14- to 19-oz cans chicken noodle soup"",""1 cup frozen corn kernels"",""1 tsp hot sauce"",""2 cups tortilla chips"",""1 avocado, cut into pieces""}"|4|334|41|7|6|17|456|170|945|2|3
281|Cleansing Ginger-Chicken Soup|https://www.edamam.com/web-img/f5d/f5dc27fa2ad8cbff1f5aa6a60aabb1b8.jpg|http://www.bonappetit.com/recipes/2012/01/cleansing-ginger-chicken-soup|http://www.edamam.com/recipe/cleansing-ginger-chicken-soup-697f97298fa57124c35067fac86d57d3/soup|"{""1 onion, sliced"",""2 celery stalks, chopped"",""8 ounces unpeeled scrubbed ginger, cut into 1/2\""-thick slices Read More http://www.bonappetit.com/recipes/2012/01/cleansing-ginger-chicken-soup#ixzz1wL2JvTkt"",""2 garlic cloves, crushed"",""10 whole black peppercorns"",""Kosher salt"",""Cilantro leaves (optional)""}"|8|33|7|1|1|0|174|18|128|0|0
282|Pasta Soup With Potatoes And Pancetta|https://www.edamam.com/web-img/0fb/0fb536741326f3fbb6ba2623320bb73a.jpg|http://leitesculinaria.com/79628/recipes-pasta-soup-potatoes-pancetta-leeks.html|http://www.edamam.com/recipe/pasta-soup-with-potatoes-and-pancetta-a0136083192f808b08aab4b9214cec98/soup|"{""6 tablespoons olive oil"",""1 large leek, washed and finely chopped"",""9 ounces pancetta, diced"",""1 large carrot, peeled and cut into 1/4-inch dice"",""14 ounces mealy potatoes, such as russets, peeled and cut into 1/2-inch dice (2 small potatoes or 1 very large one)"",""2 quarts (8 cups) hot vegetable stock (or substitute chicken, beef, or duck stock)"",""3 tablespoons canned chopped tomatoes, drained, or more to taste"",""Salt and freshly ground black pepper to taste"",""2 1/4 cups (9 ounces) farfalline or another soup pasta (or even spaghetti, broken into bits)"",""2/3 cup freshly grated Parmesan cheese""}"|6|836|108|24|12|35|1996|473|1979|5|10
283|Crabby Avocado Soup|https://www.edamam.com/web-img/6ff/6ff429b070794e5c95c2e6bef52eb88c.jpg|http://www.seriouseats.com/recipes/2008/05/chilled-avocado-soup-with-crab-recipe.html|http://www.edamam.com/recipe/crabby-avocado-soup-5840919977f77cb0cae057fa1f11d7f3/soup|"{""For the guacamole:"",""3 medium scallions, white and tender green parts only"",""2 medium garlic cloves, unpeeled"",""1 jalapeño, seeded and quartered lengthwise"",""1 tablespoon vegetable oil"",""3 Hass avocados, halved and pitted"",""1/4 cup finely chopped cilantro leaves"",""2 tablespoons fresh lime juice"",""Salt and freshly ground pepper"",""For the soup:"",""1 cup cold buttermilk"",""3/4 cup bottled clam juice"",""1/2 cup ice water"",""1 tablespoon fresh lime juice"",""Salt and pepper"",""Jumbo lump crab meat"",""Crème fraîche, fried tortilla strips, and finely chopped chives (optional)""}"|6|215|13|6|7|18|609|97|493|2|3
284|Honeydew Melon and Mint Soup recipes|https://www.edamam.com/web-img/f96/f96e21131b4a61962980a6ed5e019116|http://www.foodrepublic.com/recipes/honeydew-melon-and-mint-soup-recipe/|http://www.edamam.com/recipe/honeydew-melon-and-mint-soup-recipes-c32fe4efb7d26b0f2a695ce7dce90f64/soup|"{""1 honeydew melon, ripe, peeled, seeded and cubed"",""1/4 cup mint, fresh"",""3 tablespoons lime juice, freshly squeezed"",""1 tablespoon honey, *optional, you may choose to skip if your melon is sweet enough"",""1/2 cup pineapple juice, if needed to thin out the soup""}"|7|65|16|1|1|0|376|20|27|1|0
285|French Onion Soup|https://www.edamam.com/web-img/fb4/fb4dab97d8f5eaf4264c240fff220213.jpg|http://www.finecooking.com/recipes/french_onion_soup.aspx|http://www.edamam.com/recipe/french-onion-soup-86bc1015463db1928d7b01192ee97898/soup|"{""1 sprig flat-leaf parsley, 1 sprig fresh thyme, and 1 bay leaf tied together with kitchen twine"",""8 cups homemade chicken or beef broth, or low-salt canned chicken broth"",""1 baguette, cut into as many 3/8-inch slices as needed to cover six soup crocks"",""Salt and freshly ground black pepper"",""1 cup dry white wine (not oaky), such as Sauvignon Blanc or Pinot Grigio"",""1-1/2 cups (about 6 oz.) grated Gruyère cheese"",""6 large yellow onions (about 3-1/4 lb. total), sliced about 1/8 inch thick"",""4 Tbs. unsalted butter"",""2 tsp. all-purpose flour""}"|6|434|44|17|4|19|350|284|1799|3|11
286|Cheats Chicken And Bean Soup|https://www.edamam.com/web-img/738/738f823e9cab903b8596993b4ee89fed.jpg|http://www.bbcgoodfood.com/recipes/8380/|http://www.edamam.com/recipe/cheats-chicken-and-bean-soup-b97ffd07bd98e72e5232ea67786c2696/soup|"{""1 400g tin x cream of chicken soup"",""Large pinch of ground cinnamon"",""1/2 tsp sumac"",""Large pinch of mild chili powder"",""2-4 tbsp lemon juice (according to taste)"",""Half a tin of borlotti beans""}"|2|243|35|12|6|7|663|145|703|4|2
287|Soy Bean Soup Recipe|https://www.edamam.com/web-img/a98/a98b69714fadb8ec9087efcd0bc90335.jpg|http://whiteonricecouple.com/recipes/asian-recipe/soy-bean-soup-recipe/|http://www.edamam.com/recipe/soy-bean-soup-recipe-81912c9405b2f3415a4a69e68978c8e9/soup|"{""1 T Butter"",""1 t Sesame Oil"",""2 T Shallots, finely minced"",""1/2 T Garlic (2 cloves), crushed"",""1 1/2 T Ginger (2\"" knob), finely grated or crushed"",""optional- 2 pieces Bacon, diced"",""1 pkg Soy Beans (16oz)"",""3 c Chicken or Vegetable Broth (add more for a lighter, more liquidy soup)"",""1 1/2 T Soy Sauce"",""fresh cracked pepper and thinly sliced green onion for finish & garnish""}"|3|280|15|18|8|18|810|283|319|3|4
288|Sabbath Soup|https://www.edamam.com/web-img/af1/af1fd6db42e615833c909041f3a8462f.jpg|http://www.cookstr.com/recipes/sabbath-soup|http://www.edamam.com/recipe/sabbath-soup-06b27ba12ec06e0a769d8967a57c53d3/soup|"{""1 bay leaf"",""2 ribs celery , including leafy tops"",""2 pounds chicken pieces"",""1 small leek , cleaned and left whole"",""1 cup very fine noodles (soup noodles )"",""Salt and freshly ground pepper , to taste"",""10 cups cold water"",""½ pound carrots , sliced"",""2 tablespoons chopped fresh dill or Italian parsley"",""My Mother’s Matzo Balls"",""1 whole onion , peeled""}"|6|388|13|30|3|23|540|268|1486|2|7
289|Almond Soba Noodles Recipe|https://www.edamam.com/web-img/fc6/fc66cdc66ffc5a32685c69bab923bfdf.jpg|http://www.101cookbooks.com/archives/almond-soba-noodles-recipe.html|http://www.edamam.com/recipe/almond-soba-noodles-recipe-0a6373284c0f69f419e34afc7ee17a8e/noodles|"{""2 teaspoons red curry paste"",""1/3 cup unsalted almond butter"",""2 tablespoons fresh lemon juice"",""very scant 1/2 teaspoon salt"",""6 - 8 tablespoons hot water"",""12 ounces dried soba noodles"",""12 ounces extra-firm nigari tofu"",""4 ounces pea shoots (or other greens, or tiny pieces of broccoli)"",""12 leaves fresh basil, slivered"",""1/4 cup sliced almonds, toasted""}"|7|296|41|15|3|11|411|269|413|3|1
290|Herbed Egg Noodles|https://www.edamam.com/web-img/8f2/8f2918c0aed024a921b3a17c1aac8590.jpg|http://www.marthastewart.com/335588/herbed-egg-noodles|http://www.edamam.com/recipe/herbed-egg-noodles-b2a6ba8505c4cd4cb2958b1a467153bf/noodles|"{""12 ounces cooked egg noodles"",""2 tablespoons unsalted butter"",""2 tablespoons chopped fresh flat-leaf parsley""}"|4|169|22|4|1|8|45|67|6|1|4
291|Sesame Noodles|https://www.edamam.com/web-img/d61/d61b1fa9cb989d730b7432586a1ff4c6.jpg|http://www.realsimple.com/food-recipes/browse-all-recipes/sesame-noodles|http://www.edamam.com/recipe/sesame-noodles-84c584d5b67257d7bc75094ca32c09aa/noodles|"{""6 ozs soba noodles"",""4 scallions, sliced"",""2 tbsps toasted-sesame oil"",""1 tbsp low-sodium soy sauce"",""2 tsps fresh lime juice"",""Kosher salt""}"|4|210|33|7|0|7|164|120|467|1|1
292|Sesame Peanut Noodles Recipe|https://www.edamam.com/web-img/e1a/e1a71a50187a20b506faf96598cb5185.jpg|http://leitesculinaria.com/73673/recipes-sesame-peanut-noodles.html|http://www.edamam.com/recipe/sesame-peanut-noodles-recipe-ed58fd1d34b8cee15c1c6c5b5e74590c/noodles|"{""Kosher salt"",""1/4 cup sesame seeds"",""1/4 cup peanut butter"",""1/4 cup toasted sesame oil"",""1/3 cup roasted peanuts, cashews, or whatever nuts you have"",""1/3 cup low-sodium soy sauce"",""1 tablespoon red wine vinegar"",""1 tablespoon mirin or sherry"",""2 medium garlic cloves"",""1/4 teaspoon crushed red pepper flakes (or more if you like it spicy)"",""1 english cucumber (also called hothouse cukes — the long, skinny ones), peeled"",""1 pound soba noodles"",""1/4 cup chopped fresh cilantro"",""1/4 teaspoon freshly ground black pepper"",""3 scallions, green parts only, sliced 1/4 inch thick on an angle""}"|4|753|99|26|4|33|720|510|1672|6|5
293|Singapore Noodles|https://www.edamam.com/web-img/7ee/7ee248f7f6de69f1a2f1c49e1a049e41.jpg|http://www.bbcgoodfood.com/recipes/12743/|http://www.edamam.com/recipe/singapore-noodles-e0082a60c4439d4d8deadb4459833651/noodles|"{oil,""1.0 tbsp chilli sauce"",""1.0 tbsp soy sauce"",""a handful finely shredded greens"",""2 rashers streaky bacon , chopped"",""1.0 tsp mild curry powder"",""50.0g thin egg noodles"",""1 garlic clove , sliced"",""1 red chilli , shredded""}"|1|531|48|19|5|30|926|316|1510|5|9
294|Drunken Noodles|https://www.edamam.com/web-img/e07/e0797e9fb2f2d9bb48daf1bc1afdb629.jpg|https://food52.com/recipes/33896-drunken-noodles|http://www.edamam.com/recipe/drunken-noodles-7b388a8256146d035df66da59a9a7e61/noodles|"{""2 tablespoons thick soy sauce or hoisin"",""2 tablespoons soy sauce"",""1 tablespoon oyster sauce"",""1 tablespoon Thai chili garlic oil (if you can’t find this, use sambal oelek or Sriracha)"",""2 tablespoons fish sauce"",""3 tablespoons peanut or canola oil"",""3 garlic cloves, minced"",""1 shallot, minced"",""2 eggs, whisked"",""12 medium shrimp, shelled and deveined, tails on"",""1 cup chopped tofu (I used fried, but well-drained raw tofu will also work)"",""One 12-ounce bag rice flake noodles, soaked in lukewarm water for 10 minutes and drained"",""1 red bell pepper, diced"",""1 cup packed basil leaves""}"|4|576|69|25|5|23|588|419|1870|6|3
295|Cabbage And Noodles|https://www.edamam.com/web-img/478/478f2d254440acd1914edfce47e4c65d.jpg|http://www.saveur.com/article/Recipes/Cabbage-and-Noodles|http://www.edamam.com/recipe/cabbage-and-noodles-b12fede5717134cdca3dd05465b3e896/noodles|"{""1 large yellow onion, peeled"",""1/2 head cabbage, cored"",""6 tbsp. butter"",""1 tbsp. vegetable oil"",""Salt and freshly ground black pepper"",""1/2 lb. wide egg noodles""}"|8|224|26|5|3|12|205|92|278|1|6
296|Singapore Noodles Recipe|https://www.edamam.com/web-img/d1c/d1c4c086a4a2f40450d84acdea359521.jpg|http://www.seriouseats.com/recipes/2015/05/singapore-curry-noodles-stir-fry-recipe.html|http://www.edamam.com/recipe/singapore-noodles-recipe-2aa9a3592f106b6a0df08062cdb0ce92/noodles|"{""1/4 pound shrimp, shelled, deveined, and rinsed under cold water"",""2 tablespoons plus 4 teaspoons canola or vegetable oil, divided"",""2 1/2 teaspoons Asian fish sauce, divided"",""1 bundle (about 5 1/2 ounces) dried rice stick noodles (see note above)"",""2 medium cloves garlic, minced"",""1 teaspoon soy sauce"",""1 teaspoon Shaoxing wine"",""1/4 teaspoon ground white pepper"",""1/4 teaspoon sugar"",""2 eggs, beaten with two pinches kosher salt"",""1/4 pound Chinese roast pork (char siu) or ham, cut into thin strips"",""1/4 medium onion, very thinly sliced"",""1/2 medium red bell pepper, stemmed, seeded and julienned"",""12 snow peas, stemmed, tough strings removed, and slice thinly on the bias"",""1/2 medium carrot, julienned"",""1 tablespoon curry powder, divided"",""Kosher salt"",""2 scallions, sliced very thinly on the bias"",""2 teaspoons toasted sesame oil""}"|4|255|13|9|3|19|262|125|745|2|3
297|Hakka Noodles|https://www.edamam.com/web-img/6f4/6f45bc8615311abdc227398ff1d6e86c.jpg|http://www.cookstr.com/recipes/hakka-noodles|http://www.edamam.com/recipe/hakka-noodles-81615ecd75b6e6e2f3939bac57302c8b/noodles|"{""8 ounces fresh or dried fettuccini-type egg noodles (available in Asian markets)"",""¼ cup tomato ketchup"",""1 tablespoon malt or cider vinegar"",""¼ cup soy sauce"",""4 ounces Doodh paneer , cut into thin strips"",""2 teaspoons ground Kashmiri chiles; or ½ teaspoon cayenne (ground red pepper) mixed with 1½ teaspoons sweet paprika"",""½ teaspoon coarse kosher or sea salt"",""2 tablespoons canola oil""}"|4|335|47|13|2|11|300|215|1127|3|2
298|Drunken Noodles|https://www.edamam.com/web-img/efa/efaf98d2f01556ca3285ad0fd03f48cc.jpg|http://www.epicurious.com/recipes/food/views/Drunken-Noodles-232698|http://www.edamam.com/recipe/drunken-noodles-4fd0dc5e4d105eb3b4bf5d34891950dd/noodles|"{""2 14-ounce packages 1/4-inch-wide flat rice noodles*"",""1/4 cup vegetable oil"",""12 garlic cloves, chopped"",""1/4 cup chopped fresh Thai chiles*"",""1 1/2 pounds ground chicken"",""1/4 cup fish sauce (nam pla or nuoc nam)*"",""1/4 cup black soy sauce*"",""1/4 cup Golden Mountain sauce* or light soy sauce"",""1 tablespoon sugar"",""4 large plum tomatoes, each cut into 6 wedges"",""4 Anaheim chiles or Italian frying peppers, or 2 green bell peppers (about 12 ounces total), cut into strips"",""1/2 cup fresh Thai basil leaves* or regular basil leaves""}"|6|779|116|31|4|20|992|474|2222|3|3
299|Dessert-Wine-Poached Pears|https://www.edamam.com/web-img/208/208e8e9269e4247158705e51ad02594f.jpg|http://www.donnahay.com.au/recipes/sweets/fruit/dessert-wine-poached-pears|http://www.edamam.com/recipe/dessert-wine-poached-pears-f80ba02ed17f70a53ac7a6de5acb2430/dessert|"{""4 beurre bosc pears, peeled and halved"",""1 vanilla bean, split and scraped"",""1½ cups (375ml) dessert wine"",""1½ cups (330g) caster (superfine) sugar""}"|6|399|84|1|4|0|213|23|7|0|0
300|Dessert Wine Gelees with Citrus Fruit recipes|https://www.edamam.com/web-img/f89/f89bdbc1f44674a9bbc29a81365cb0c8|http://www.marthastewart.com/333079/dessert-wine-gelees-with-citrus-fruit|http://www.edamam.com/recipe/dessert-wine-gelees-with-citrus-fruit-recipes-b0b23b1a679f9bf375f326a1580ceeef/dessert|"{""5 tablespoons cold water"",""3 packages unflavored gelatin (about 3 tablespoons total)"",""1/2 cup sugar"",""1/2 cup water"",""1 cup orange muscat dessert wine"",""1 1/4 cups Sauternes or similar sweet wine"",""1 each grapefruit, blood orange, navel orange, tangerine, and Meyer lemon, or another combination""}"|4|274|32|18|0|0|121|28|50|1|0
301|Dessert Wines, Cookies, Fresh and Dried Fruits|https://www.edamam.com/web-img/82a/82a378afa42459c2024235136c1866da.jpeg|http://www.foodnetwork.com/recipes/rachael-ray/dessert-wines-cookies-fresh-and-dried-fruits-recipe-1951910|http://www.edamam.com/recipe/dessert-wines-cookies-fresh-and-dried-fruits-012221b8b2e08fc6e848a0f04a5be8d5/dessert|"{""A selection of your favorite dessert wines, such as: Sweet Sherry, Port, Vin Santo, Riesling, Asti Spumante"",""12 store bought semisweet cookies, such as almond toasts or biscotti"",""1 pound fresh red or green seedless grapes"",""2 ripe pears"",""8 ounces assorted dried fruit: apricots, dates, figs""}"|4|315|69|3|8|3|602|72|109|2|1
302|Moroccan Orange Dessert|https://www.edamam.com/web-img/3c3/3c3b64642fd1bef866b700bf33ba3c79.jpg|http://simplyrecipes.com/recipes/moroccan_orange_dessert/|http://www.edamam.com/recipe/moroccan-orange-dessert-1beaf6c7ac92d67fc66e3b58816625c1/dessert|"{""3-4 oranges"",""1/4 cup orange flower water"",""1-2 Tbsp powdered sugar"",""1-2 teaspoons cinnamon""}"|2|136|34|2|7|0|423|33|2|0|0
303|Coffee-Coconut Agar Dessert Recipe|https://www.edamam.com/web-img/a72/a72195f90483399870e425441026249d.jpg|http://www.seriouseats.com/recipes/2012/08/coffee-coconut-agar-dessert.html|http://www.edamam.com/recipe/coffee-coconut-agar-dessert-recipe-9276fd5db8d1b5fe7d56f0a7f7eb5988/dessert|"{""1 1/2 cups unsweetened coconut milk, regular or low-fat"",""1 cup milk"",""1 cup granulated sugar, divided"",""2 tablespoons agar powder, divided"",""1 teaspoon salt"",""2 tablespoons instant coffee granules"",""3 cups water""}"|4|404|57|4|0|20|327|137|627|3|17
304|Cajeta Gelatin Dessert or {Gelatina}|https://www.edamam.com/web-img/1ff/1ffde30db7781f7e9348c0c827644b47.jpg|http://honestcooking.com/gelatina-cajeta-gelatin-dessert/|http://www.edamam.com/recipe/cajeta-gelatin-dessert-or-gelatina-f427a618e375c2b1f32e9c7201add094/dessert|"{""1 10.5 oz jar (310 g) cajeta (preferably coronado brand)"",""1 cup milk"",""1 12-oz (354 ml) can evaporated milk"",""1 14-oz (369 g) can condensed milk"",""3 1-oz (28 g) packages flavorless gelatin"",""¾ cup water""}"|12|258|36|13|0|8|323|209|127|0|5
305|Super-Simple Apple-Cinnamon Dessert Crepes|https://www.edamam.com/web-img/06e/06e734307dfb0264dfc9477edf42dd07.jpg|http://www.cookingchanneltv.com/recipes/lisa-lillien/super-simple-apple-cinnamon-dessert-crepes-1925830|http://www.edamam.com/recipe/super-simple-apple-cinnamon-dessert-crepes-700a043c8933371154bfdadda8395478/dessert|"{""1 teaspoon granulated sugar"",""1/4 teaspoon cornstarch"",""1/8 teaspoon cinnamon"",""Dash salt"",""1/2 cup diced fuji apple"",""1/8 teaspoon lemon juice"",""1 tablespoon reduced-fat/light cream cheese, room temperature"",""1/2 cup fat-free whipped topping, thawed from frozen"",""2 (9-inch) ready-to-use dessert crepes (can be found in the produce aisle)"",""1 teaspoon fat-free or light caramel dip, room temperature"",""Powdered sugar, for optional garnish""}"|2|177|20|3|1|10|113|85|210|1|4
306|Dessert Crêpes|https://www.edamam.com/web-img/406/406d58f0b55263778bfc051d8a31c658.jpg|http://www.cookstr.com/recipes/dessert-crecircpes|http://www.edamam.com/recipe/dessert-cr%C3%AApes-e32141895ab22f1b852847269d976726/dessert|"{""1 cup all-purpose flour , preferably bleached"",""1 cup milk"",""2 large eggs"",""1/3 cup water"",""1 teaspoon vanilla extract"",""1 tablespoon rum, Cointreau , amaretto, brandy, or other liqueur (optional)"",""2 tablespoons butter , melted, plus 2 to 3 teaspoons for coating the pan"",""2 tablespoons sugar""}"|6|191|22|6|1|9|102|91|43|1|5
307|Caramel Dessert Sauce|https://www.edamam.com/web-img/ae3/ae3f7c27aff82644baa44a7205f419b8.jpg|http://www.finecooking.com/recipes/caramel-dessert-sauce.aspx?ac=fp|http://www.edamam.com/recipe/caramel-dessert-sauce-8015d3c8a0d43c8b2be56856340dfe5f/dessert|"{""2 cups heavy cream"",""8 oz. (16 Tbs.) unsalted butter, cut into pieces, at room temperature"",""1/4 cup light corn syrup"",""4 cups sugar"",""1 cup water""}"|20|330|44|1|0|18|21|17|14|0|11
308|Dessert Sushi|https://www.edamam.com/web-img/197/197734f47bc39408056a3e23c4a91073.jpg|https://food52.com/recipes/11405-dessert-sushi|http://www.edamam.com/recipe/dessert-sushi-842acacbcbd853d8f9883c27a3f497a7/dessert|"{""1/2 cup jasmine rice"",""1 1/3 cup light coconut milk (11 ounces)"",""6 tablespoons granulated sugar"",""1/2 teaspoon salt"",""2 tablespoons butter, softened"",""1 tablespoon milk"",""1/4 teaspoon vanilla extract"",""2 tablespoons cocoa powder"",""5 tablespoons all-purpose flour"",""1 1/2 ounce quartered strawberries (2-3 medium strawberries)"",""1 1/2 ounce kiwi, sliced into long rectangular strips (3/4 of a medium kiwi)"",""1/3 cup semisweet chocolate chips, melted""}"|8|197|30|2|1|8|94|44|157|1|5
309|Pan-Seared Chicken Livers With Risotto Sartù recipes|https://www.edamam.com/web-img/74c/74c684c8bd7c317c3f7eff77e038a33d|http://www.foodrepublic.com/2012/08/14/pan-seared-chicken-livers-risotto-sart%C3%B9|http://www.edamam.com/recipe/pan-seared-chicken-livers-with-risotto-sart%C3%B9-recipes-3b5ad522003c5fd005b78886fb6121df/dessert|"{""2 tablespoons extra virgin olive oil"",""2 cloves garlic"",""8 leaves sage"",""1 cup vinsanto (or sweet white dessert wine)"",""1 pinch salt"",""1 pinch fresh pepper"",""2 tablespoons extra virgin olive oil"",""2 ounces taleggio cheese"",""2 cups chicken stock"",""8 chicken livers"",""1 cup arborio rice""}"|4|554|50|25|2|25|429|415|402|11|7
310|Cream Puff Dough (Pâte à Choux) recipes|https://www.edamam.com/web-img/81d/81d81852de294e39f4abbd6db1fab2e0|http://www.myrecipes.com/recipe/cream-puff-dough-pte-choux|http://www.edamam.com/recipe/cream-puff-dough-p%C3%A2te-%C3%A0-choux-recipes-8f5844f5314ba30262fdd99cd203af85/dessert|"{""1/2 cup (1/4 lb.) butter or margarine"",""1 tablespoon sugar (optional; for dessert puffs only)"",""1 cup all-purpose flour"",""4 large eggs""}"|2|801|55|19|2|56|219|279|150|5|32
311|With Eggs, Bacon, and Parmesan, You Just Can't Go Wrong Recipe|https://www.edamam.com/web-img/af0/af04487e003abc63171bf8a3f263f6c0.jpg|http://www.seriouseats.com/recipes/2008/03/orecchiette-carbonara-with-leeks-recipe.html|http://www.edamam.com/recipe/with-eggs-bacon-and-parmesan-you-just-can-t-go-wrong-recipe-5c8a78b3db8352a195e7e6df8cee779d/dessert|"{""4 thick slices of slab bacon, diced"",""2 medium leeks (white and light green part only) halved lengthwise, then cut crosswise into 3/4-inch pieces"",""10 ounces shell-shaped pasta"",""2 large eggs"",""1/2 cup freshly grated Parmesan cheese, plus more for serving"",""1 tablespoon chopped fresh parsley""}"|4|498|60|22|3|18|346|338|429|3|7
312|Black Bean, Yellow Pepper, and Cumin Chili|https://www.edamam.com/web-img/0cb/0cbcab094fafa2613ef0258bda1aa2f3.jpg|http://www.bonappetit.com/recipe/black-bean-yellow-pepper-and-cumin-chili|http://www.edamam.com/recipe/black-bean-yellow-pepper-and-cumin-chili-b396834c197cf429df694f7fc284a519/dessert|"{""6 tablespoons olive oil"",""1 12-ounce onion, coarsely chopped (about 3 cups)"",""1 large yellow bell pepper, chopped"",""1 1/2 tablespoons cumin seeds"",""4 teaspoons minced canned chipotle chilies"",""3 15-ounce cans black beans, well drained"",""2 14 1/2-ounce cans diced tomatoes with roasted garlic"",""2 cups vegetable broth""}"|6|371|48|15|19|15|1093|284|361|6|2
